trajectory_id timestamp_ns q_x q_y q_z q_w x y z v_x v_y v_z
18 1403636643313555456.000000 0.550056337 0.597041513 0.395386917 -0.429707537 0.060775563 -1.387199998 0.681487501 0.123022720 0.139949843 -0.057984836
18 1403636643463555584.000000 0.553172622 0.600548632 0.389793903 -0.425913239 0.079566196 -1.365616202 0.677419901 0.127052441 0.161246300 0.027348118
18 1403636643613555456.000000 0.556249617 0.606368394 0.383614713 -0.419217783 0.099568300 -1.334980965 0.688083291 0.140386388 0.231987476 0.116786934
18 1403636643713555456.000000 0.557021605 0.610428060 0.380134688 -0.415454070 0.113745473 -1.311557531 0.702922046 0.145818010 0.237678781 0.189121574
18 1403636643863555584.000000 0.558223808 0.614955412 0.376828238 -0.410142026 0.135502502 -1.273011446 0.729172826 0.147838295 0.290798038 0.138989761
18 1403636644013555456.000000 0.558867422 0.617890630 0.375246512 -0.406286062 0.156935349 -1.224133134 0.744405448 0.135471061 0.361066639 0.057648465
18 1403636644163555584.000000 0.558667598 0.618185200 0.375389562 -0.405980488 0.176640466 -1.164067745 0.747349679 0.123088159 0.441534787 -0.012351560
18 1403636644313555456.000000 0.557067436 0.603459896 0.378269845 -0.427111159 0.193939105 -1.092695355 0.741048574 0.120126702 0.501657903 -0.077064753
19 1403636645063555584.000000 0.556008165 0.605802770 0.388705615 -0.415651042 0.021152791 -0.217641979 0.133102372 0.361065984 0.485199720 -0.278729439
19 1403636645263555584.000000 0.571419714 0.618735132 0.368083833 -0.393904141 0.093017578 -0.118065633 0.096447408 0.350280106 0.582114279 -0.078442208
19 1403636645363555584.000000 0.569516958 0.616756409 0.371311660 -0.396723544 0.127273113 -0.056120157 0.091081776 0.340814590 0.657906830 -0.038401548
19 1403636645513555456.000000 0.564860756 0.611766452 0.379328171 -0.403465346 0.176845133 0.050237380 0.081882179 0.318865687 0.754131973 -0.109495252
19 1403636645663555584.000000 0.562613140 0.610174712 0.383283891 -0.405273618 0.224110901 0.168650001 0.060006894 0.306878477 0.820863128 -0.161587119
19 1403636645813555456.000000 0.562035010 0.608650589 0.383792153 -0.407878313 0.268283933 0.297366738 0.043791682 0.284989029 0.894762635 -0.041485246
19 1403636645963555584.000000 0.563137210 0.605093075 0.384252481 -0.411204084 0.309877038 0.433589190 0.053953812 0.281251729 0.931605935 0.148384869
19 1403636646113555456.000000 0.571673419 0.588047088 0.391865005 -0.416931537 0.353960097 0.571059763 0.081737608 0.319706798 0.919085622 0.202275977
19 1403636646213555456.000000 0.583383176 0.571044482 0.400572788 -0.416069398 0.387230933 0.664232850 0.099485114 0.349588931 0.933016658 0.148531228
19 1403636646363555584.000000 0.604895784 0.538113959 0.418600745 -0.411470444 0.444868892 0.799951255 0.114917427 0.417956978 0.871073723 0.047170188
20 1403636647063555584.000000 0.547739045 0.597786856 0.399033099 -0.428258563 0.064925842 -0.036505338 0.030385897 0.135046557 0.351964235 0.154485255
20 1403636647163555584.000000 0.550464946 0.601224021 0.395124502 -0.423549996 0.078186460 -0.001836361 0.042734455 0.127039328 0.344740212 0.096706875
20 1403636647313555456.000000 0.550400648 0.602356640 0.392714501 -0.424265116 0.096686356 0.049579725 0.053782549 0.118027940 0.343426496 0.049882609
20 1403636647463555584.000000 0.548109001 0.600190348 0.391978932 -0.430929854 0.114459552 0.100023769 0.056381695 0.120328166 0.321684271 -0.009269104
20 1403636647613555456.000000 0.544372679 0.593521701 0.392582781 -0.444149900 0.133477122 0.145100415 0.055293579 0.142528832 0.278501630 0.012535706
20 1403636647713555456.000000 0.545084863 0.592905238 0.393845393 -0.442980346 0.148930550 0.172576025 0.058848970 0.160877660 0.275320947 0.066207156
20 1403636647863555584.000000 0.548568305 0.594180484 0.396272281 -0.434730528 0.175281286 0.211172253 0.070118763 0.189510405 0.232978970 0.046060596
20 1403636648013555456.000000 0.559281422 0.584561958 0.405306753 -0.425697122 0.205293477 0.242561892 0.072029755 0.212868169 0.183743030 -0.025383918
20 1403636648163555584.000000 0.579245754 0.564567796 0.419769250 -0.411741768 0.238710999 0.266250998 0.060583413 0.227587566 0.155422062 -0.105513118
20 1403636648313555456.000000 0.601558972 0.538973341 0.436660448 -0.396184482 0.273712367 0.284176528 0.041034900 0.236916333 0.087412573 -0.168773055
21 1403636649013555456.000000 0.566695301 0.610874973 0.376797460 -0.404613306 0.067180082 -0.091794267 0.055087976 0.150997460 0.074597456 0.009421100
21 1403636649263555584.000000 0.551498914 0.600203000 0.394617764 -0.424125172 0.100237608 -0.058144674 0.074616946 0.125594467 0.155732051 0.113870248
21 1403636649363555584.000000 0.549128435 0.601949594 0.394015068 -0.425284323 0.112941206 -0.044024140 0.086254686 0.125976592 0.131672397 0.111940593
21 1403636649513555456.000000 0.547795123 0.608156621 0.388049107 -0.423655413 0.131574586 -0.024490487 0.109163731 0.118656717 0.138073698 0.203064471
21 1403636649663555584.000000 0.546115172 0.603711346 0.387869167 -0.432259601 0.149720132 -0.004978551 0.142507926 0.132207111 0.113182098 0.206241801
21 1403636649813555456.000000 0.551579324 0.595677499 0.394042620 -0.430881757 0.170884877 0.009893718 0.168624133 0.140910074 0.089240730 0.152868137
21 1403636649963555584.000000 0.555216490 0.590474564 0.401126557 -0.426816113 0.191763967 0.021789297 0.188337252 0.137545571 0.077319823 0.100935593
21 1403636650113555456.000000 0.560262689 0.584889246 0.405983167 -0.423306028 0.212223902 0.030297065 0.198198557 0.139605775 0.036157988 0.038962502
21 1403636650213555456.000000 0.568531563 0.576548344 0.412772983 -0.417111902 0.227340162 0.031567723 0.199531972 0.157896847 -0.008302907 -0.007552403
21 1403636650363555584.000000 0.589962728 0.556032089 0.425676673 -0.401959820 0.251718819 0.029203838 0.192740530 0.168632820 -0.017239267 -0.073529691
22 1403636651113555456.000000 0.547690751 0.597793806 0.401618986 -0.425886866 0.055544998 -0.065864526 0.036353394 0.127543405 0.005716591 0.013048623
22 1403636651363555584.000000 0.548540450 0.605784569 0.393169072 -0.421362644 0.082850076 -0.070296042 0.052820720 0.093270205 -0.028124360 0.089711063
22 1403636651513555456.000000 0.546350429 0.609645846 0.389816402 -0.421753929 0.096845508 -0.074683882 0.061273355 0.091857567 -0.027640041 0.026688470
22 1403636651663555584.000000 0.540412746 0.607420742 0.392103817 -0.430405402 0.110093862 -0.079218835 0.063589767 0.082587942 -0.038657553 0.004704739
22 1403636651813555456.000000 0.544694215 0.599412195 0.390273556 -0.437835281 0.123650551 -0.086620152 0.062345080 0.095619671 -0.057840463 -0.012729612
22 1403636651963555584.000000 0.559481760 0.582081077 0.396001564 -0.437429410 0.142014265 -0.098909467 0.057627741 0.139337555 -0.093115911 -0.048841383
22 1403636652113555456.000000 0.580403668 0.562983942 0.413844256 -0.418226684 0.166951418 -0.113354385 0.049750268 0.178549960 -0.116187215 -0.052200574
22 1403636652213555456.000000 0.599746058 0.547936790 0.427963495 -0.396127753 0.185686305 -0.125056535 0.045020740 0.191721246 -0.131852821 -0.060410760
22 1403636652363555584.000000 0.634837393 0.520605237 0.441984172 -0.361388494 0.212615922 -0.151382819 0.030700251 0.173937112 -0.165490732 -0.115121834
22 1403636652513555456.000000 0.660430092 0.496697456 0.450424249 -0.337996604 0.236417130 -0.172198117 0.016644068 0.151129559 -0.108173199 -0.064168267
23 1403636653213555456.000000 0.538517369 0.617186398 0.382409429 -0.427601507 0.213047206 -1.476401091 0.690414011 0.476203203 0.270686656 -0.042006321
23 1403636653463555584.000000 0.524412118 0.617938651 0.386936635 -0.439799669 0.327328444 -1.413855910 0.694545925 0.432310998 0.217375904 0.106458768
23 1403636653613555456.000000 0.520827646 0.620687782 0.383887799 -0.442849237 0.390533268 -1.384115934 0.718321741 0.410545319 0.190174177 0.200623453
23 1403636653713555456.000000 0.516853029 0.620241133 0.385330934 -0.446860038 0.431218743 -1.366808653 0.736705482 0.404276878 0.156549677 0.153476030
23 1403636653863555584.000000 0.512978402 0.619289807 0.387688398 -0.450589693 0.490495145 -1.347590923 0.751199484 0.394205481 0.099221438 0.040392436
23 1403636654013555456.000000 0.515721478 0.619628854 0.383229907 -0.450806195 0.548085570 -1.337845564 0.748048007 0.378410161 0.036635932 -0.078241356
23 1403636654163555584.000000 0.520494541 0.615698963 0.381745441 -0.451963085 0.605646193 -1.335523009 0.733438432 0.389320999 -0.000936832 -0.077183530
23 1403636654313555456.000000 0.529869818 0.607929044 0.390366517 -0.444155615 0.666395187 -1.339383006 0.728270590 0.415388167 -0.053706683 0.020260366
23 1403636654463555584.000000 0.547270762 0.596703491 0.400044415 -0.429422991 0.729000628 -1.349658489 0.739335179 0.416465968 -0.086466476 0.132977575
23 1403636654613555456.000000 0.567001043 0.581277973 0.411801825 -0.413575877 0.790575683 -1.365240574 0.764304698 0.393818319 -0.116416186 0.161426574
24 1403636655313555456.000000 0.555549345 0.582939746 0.409932802 -0.428370570 2.787203312 -6.123784542 -15.053145409 0.350643724 -0.164895192 -0.079700828
24 1403636655563555584.000000 0.573233294 0.566908707 0.417054101 -0.419623687 2.876523018 -6.181643963 -15.061929703 0.368497729 -0.311324030 0.009193083
24 1403636655663555584.000000 0.588714599 0.562003557 0.414231655 -0.407405544 2.914202690 -6.214813232 -15.062670708 0.377750516 -0.341818035 -0.041635290
24 1403636655813555456.000000 0.607359150 0.552836700 0.413490511 -0.393080253 2.972429752 -6.264673233 -15.082491875 0.402965337 -0.322872013 -0.235764012
24 1403636655963555584.000000 0.626535372 0.534250864 0.420734495 -0.380804410 3.036258936 -6.311827660 -15.126132965 0.435807765 -0.298371553 -0.289032131
24 1403636656113555456.000000 0.638641484 0.518915179 0.430811358 -0.370493892 3.105269194 -6.355769157 -15.161334991 0.475433081 -0.272993088 -0.154512748
24 1403636656213555456.000000 0.643069046 0.515106705 0.436040173 -0.361934063 3.153847218 -6.383835793 -15.172356606 0.489868969 -0.283281058 -0.057441272
24 1403636656363555584.000000 0.647869449 0.511994405 0.437843407 -0.355556035 3.228350401 -6.422507763 -15.169994354 0.502273321 -0.224162042 0.083720364
24 1403636656513555456.000000 0.648421781 0.512592723 0.438214836 -0.353221990 3.305579901 -6.450556278 -15.149824142 0.521998227 -0.158495158 0.164620116
24 1403636656663555584.000000 0.642654229 0.512596526 0.443621959 -0.356987428 3.384766579 -6.469975948 -15.127962112 0.530642927 -0.102106057 0.122906640
25 1403636657363555584.000000 0.554208209 0.574304146 0.414312688 -0.437461904 0.064976372 -0.000752768 0.022916447 0.107587233 -0.003184500 0.016505048
25 1403636657463555584.000000 0.562023694 0.576476023 0.406594370 -0.431839884 0.075301811 -0.004729344 0.022269111 0.076317742 -0.068243332 0.000403108
25 1403636657613555456.000000 0.570472491 0.578781552 0.400759941 -0.423041945 0.087817036 -0.013462602 0.022432497 0.126759589 -0.046899132 -0.028252695
25 1403636657713555456.000000 0.570315538 0.578683227 0.400379936 -0.423747329 0.102203295 -0.017345328 0.019738974 0.127609998 -0.031709671 -0.002087312
25 1403636657863555584.000000 0.580752058 0.572727071 0.397374984 -0.420480466 0.118921019 -0.024213787 0.017322941 0.117923424 -0.049690492 -0.052871797
25 1403636658013555456.000000 0.588884969 0.570462349 0.391774874 -0.417492136 0.140198857 -0.030815918 0.013171510 0.159594133 -0.026694490 -0.021162760
25 1403636658163555584.000000 0.585954839 0.574453101 0.401181176 -0.407080108 0.162371904 -0.037084267 0.014303474 0.149196088 -0.026410125 0.026482392
25 1403636658313555456.000000 0.582322797 0.577570413 0.411183401 -0.397794815 0.184628010 -0.042960044 0.016306777 0.159174770 -0.030870268 -0.020920992
25 1403636658463555584.000000 0.580966270 0.580420717 0.415085883 -0.391527413 0.209694907 -0.046188943 0.015801180 0.185356319 -0.022582253 -0.006538843
25 1403636658613555456.000000 0.575926830 0.584530884 0.422876452 -0.384457357 0.232781291 -0.049228739 0.014044816 0.081843868 -0.002412378 -0.069883384
26 1403636659313555456.000000 0.551561406 0.595228279 0.402883993 -0.423282046 0.041833207 -0.364849925 0.173646674 0.342059076 -0.066566430 -0.200806275
26 1403636659413555456.000000 0.553494599 0.599026132 0.399042351 -0.419018593 0.075413421 -0.371579915 0.155734554 0.324322075 -0.061526075 -0.153245166
26 1403636659513555456.000000 0.554345042 0.602533513 0.397037273 -0.414748333 0.107376441 -0.377355337 0.144476920 0.315454930 -0.050894421 -0.071133077
26 1403636659663555584.000000 0.552993853 0.600699862 0.398906602 -0.417409788 0.152371109 -0.384847969 0.131504416 0.286800236 -0.045203328 -0.112695314
26 1403636659813555456.000000 0.551141578 0.598021882 0.402782124 -0.419975352 0.192975760 -0.392037034 0.109194316 0.255735397 -0.055869229 -0.180440754
26 1403636659963555584.000000 0.553778185 0.598718635 0.401011248 -0.417199710 0.229042277 -0.402082771 0.078147873 0.227272242 -0.077350445 -0.231793955
26 1403636660113555456.000000 0.558777360 0.602723191 0.395480325 -0.409985271 0.260935247 -0.413641810 0.040552653 0.204185799 -0.073253915 -0.266594321
26 1403636660213555456.000000 0.560001834 0.604003486 0.393631934 -0.408205285 0.280102909 -0.420145720 0.012619983 0.187100559 -0.053535473 -0.291878432
26 1403636660363555584.000000 0.564332681 0.609789332 0.387348432 -0.399558080 0.305203557 -0.425237179 -0.028232824 0.152996361 -0.009435322 -0.236011043
26 1403636660513555456.000000 0.567024741 0.613867153 0.382208145 -0.394419703 0.324368536 -0.420607746 -0.053790584 0.100149162 0.071027495 -0.126364782
27 1403636661213555456.000000 0.533919618 0.606252706 0.409211796 -0.424185364 -0.182599455 -0.767186642 0.196937889 -0.195846215 0.099437550 -0.436172009
27 1403636661313555456.000000 0.535340971 0.604900858 0.407232364 -0.426223915 -0.203184634 -0.760345101 0.156572998 -0.214730874 0.043920070 -0.364616662
27 1403636661463555584.000000 0.535726595 0.604357923 0.406473866 -0.427232406 -0.238084704 -0.757023931 0.109639354 -0.245758116 0.003723948 -0.247860476
27 1403636661613555456.000000 0.539032191 0.604959543 0.401031395 -0.427366413 -0.277338833 -0.761590540 0.078875020 -0.271977425 -0.054731485 -0.152777940
27 1403636661713555456.000000 0.538640013 0.603834589 0.400702251 -0.429753954 -0.305227280 -0.768476605 0.067384183 -0.282332122 -0.081441127 -0.089729622
27 1403636661863555584.000000 0.542263441 0.597690573 0.393909185 -0.439945352 -0.347588003 -0.784167767 0.062161259 -0.263464332 -0.117862403 0.017492002
27 1403636662013555456.000000 0.541891325 0.596556049 0.393147130 -0.442617211 -0.384773254 -0.805993438 0.073486954 -0.227662206 -0.162968010 0.125156298
27 1403636662163555584.000000 0.539659700 0.598772526 0.396059868 -0.439744743 -0.416088879 -0.834181368 0.095063418 -0.189511344 -0.212143987 0.119966544
27 1403636662313555456.000000 0.535995216 0.605564993 0.402858579 -0.428608331 -0.443752676 -0.870080233 0.105665922 -0.185889363 -0.256875873 0.023884771
27 1403636662463555584.000000 0.538789663 0.611345335 0.401474695 -0.418067784 -0.473572165 -0.910235882 0.101099551 -0.219040662 -0.279544175 -0.090447918
28 1403636663163555584.000000 0.628020071 0.546876244 0.393299522 -0.389657226 1.179941416 4.584022522 -4.276810646 -0.058437783 -0.090735115 -0.105084933
28 1403636663463555584.000000 0.614639363 0.571453602 0.413322469 -0.353304065 1.181073189 4.579626560 -4.325946331 0.010996535 0.074791275 -0.263058215
28 1403636663613555456.000000 0.614725967 0.577374759 0.412786420 -0.344031736 1.178892612 4.599333286 -4.370375633 -0.038199872 0.201197878 -0.320637375
28 1403636663713555456.000000 0.612534435 0.580455981 0.415034556 -0.340027508 1.173467875 4.624418259 -4.402383804 -0.072994336 0.299790680 -0.305796832
28 1403636663863555584.000000 0.599416290 0.585775874 0.429943189 -0.335731536 1.155720711 4.679401875 -4.440502644 -0.179701775 0.444704413 -0.198640540
28 1403636664013555456.000000 0.584534933 0.585649173 0.446431386 -0.340636281 1.117402315 4.753448486 -4.461879253 -0.330761224 0.527968049 -0.084122553
28 1403636664163555584.000000 0.580482807 0.579814000 0.448122577 -0.355023499 1.053326607 4.836205959 -4.470053673 -0.507131279 0.572994769 -0.019278161
28 1403636664313555456.000000 0.579052074 0.571763922 0.444876293 -0.373991783 0.968307734 4.922345161 -4.475270271 -0.611451924 0.552886367 -0.124642767
28 1403636664463555584.000000 0.577293227 0.569986544 0.441078262 -0.383794165 0.871959805 5.003118992 -4.513494492 -0.674781024 0.513944983 -0.342804670
28 1403636664613555456.000000 0.576643065 0.567452217 0.434253159 -0.396112357 0.766623080 5.077232361 -4.566323280 -0.730900049 0.458927512 -0.335994422
29 1403636665313555456.000000 0.550548063 0.626269846 0.377680664 -0.402542235 0.063624226 0.006371117 0.025671519 -0.088712350 0.083393641 -0.051785450
29 1403636665413555456.000000 0.545311624 0.626807564 0.378203315 -0.408301028 0.055433020 0.017640831 0.020159353 -0.060893353 0.138030127 -0.058163486
29 1403636665513555456.000000 0.537602844 0.632483357 0.381847027 -0.406375248 0.050921574 0.029047254 0.014313098 -0.037632633 0.101122759 -0.058017202
29 1403636665663555584.000000 0.527628256 0.638069376 0.388089816 -0.404798986 0.041468199 0.043542258 0.006627738 -0.061937828 0.083445288 -0.059375510
29 1403636665813555456.000000 0.519010826 0.634924244 0.391903846 -0.417025625 0.034256920 0.057267640 -0.002225418 -0.048806146 0.075139947 -0.061503943
29 1403636665963555584.000000 0.522719236 0.622479715 0.377597872 -0.443512662 0.029381681 0.068902604 -0.012539240 -0.042742655 0.065078884 -0.043059446
29 1403636666113555456.000000 0.522061288 0.620109198 0.368144427 -0.455396828 0.023889888 0.079936244 -0.020400474 -0.029782683 0.056277193 -0.043862045
29 1403636666213555456.000000 0.515774199 0.622350856 0.370274440 -0.457769836 0.020366967 0.086108707 -0.023411805 -0.040148553 0.043270931 -0.008951825
29 1403636666363555584.000000 0.512884227 0.621617859 0.362389916 -0.468203519 0.016000777 0.093367152 -0.028804792 -0.048479743 0.049201738 -0.053363021
29 1403636666513555456.000000 0.511778216 0.623979260 0.350510477 -0.475263456 0.011962943 0.099671528 -0.035382323 0.049073420 0.000598091 0.021678051
30 1403636667213555456.000000 0.566347091 0.591642863 0.392946954 -0.418093706 0.630632341 -2.504196167 0.990435779 -0.491504163 0.198819891 -0.019083766
30 1403636667413555456.000000 0.553842516 0.594064349 0.408883709 -0.416125133 0.531822681 -2.465520382 0.975531936 -0.502831399 0.166989192 -0.128590763
30 1403636667513555456.000000 0.556417656 0.598000188 0.404418563 -0.411388825 0.480665207 -2.449846029 0.962211013 -0.524605811 0.155102983 -0.152359575
30 1403636667663555584.000000 0.567849272 0.599869364 0.387845400 -0.408998625 0.401386380 -2.426004887 0.944759130 -0.525404334 0.160316855 -0.050928254
30 1403636667813555456.000000 0.570945034 0.597021136 0.383865551 -0.412595184 0.324004292 -2.398915529 0.945609868 -0.506942987 0.190355718 0.031570844
30 1403636667963555584.000000 0.572624039 0.595510524 0.383291063 -0.412985219 0.251410514 -2.369882107 0.949938834 -0.466783822 0.205549568 0.009688119
30 1403636668113555456.000000 0.570699210 0.595686049 0.389479262 -0.409592988 0.184083015 -2.335609674 0.941966176 -0.437177509 0.250489265 -0.108272374
30 1403636668213555456.000000 0.570117348 0.597292910 0.393613095 -0.404074383 0.140871972 -2.309704065 0.927779973 -0.435412109 0.271744251 -0.170986518
30 1403636668363555584.000000 0.571048528 0.597721196 0.397766467 -0.398013554 0.075861216 -2.266687393 0.897824943 -0.447267205 0.301873922 -0.221487507
30 1403636668513555456.000000 0.570692913 0.594642739 0.403094138 -0.397774658 0.008098342 -2.219334841 0.860419333 -0.463422418 0.326221824 -0.268606484
31 1403636669213555456.000000 0.507910456 0.643405928 0.382467774 -0.426349809 0.101786941 -0.055346746 0.062208496 -0.197125226 0.008860402 0.039263610
31 1403636669363555584.000000 0.509163127 0.642999478 0.382420435 -0.425510419 0.068815216 -0.054835983 0.061669134 -0.235757932 0.000648485 -0.045527097
31 1403636669513555456.000000 0.507249416 0.639353145 0.385507101 -0.430476254 0.032843422 -0.055415109 0.052727655 -0.236108243 -0.006050055 -0.080338396
31 1403636669663555584.000000 0.500515349 0.633200216 0.393810671 -0.439835215 -0.003761388 -0.058888607 0.040145118 -0.253544062 -0.038162898 -0.069988422
31 1403636669813555456.000000 0.501774105 0.626032494 0.391277856 -0.450785573 -0.043129824 -0.066251427 0.031757716 -0.275981516 -0.085318953 -0.066508070
31 1403636669963555584.000000 0.524223062 0.616718000 0.360179005 -0.463810372 -0.082387097 -0.081199750 0.026394205 -0.232824877 -0.102885917 -0.008114204
31 1403636670113555456.000000 0.534521494 0.616855765 0.344086165 -0.464090945 -0.111883618 -0.099188358 0.026353056 -0.161626816 -0.116586000 0.031104334
31 1403636670213555456.000000 0.535082786 0.612418370 0.335356353 -0.475569312 -0.125192136 -0.110974208 0.032189131 -0.098377198 -0.110234551 0.072275765
31 1403636670363555584.000000 0.534220352 0.607246883 0.320365506 -0.493179154 -0.133267239 -0.127690688 0.039675973 -0.027321035 -0.110991836 -0.003985649
31 1403636670513555456.000000 -0.528710546 -0.614863022 -0.300592450 0.502048543 -0.130450875 -0.142857954 0.038085662 0.100777671 -0.083032645 0.011775607
32 1403636671213555456.000000 0.649633947 0.445379286 0.431837927 -0.439464476 -0.107510775 -1.385078192 0.734865606 0.830651820 -1.389713049 0.471592784
32 1403636671263555584.000000 0.643205093 0.460122912 0.428302460 -0.437185406 -0.064195171 -1.457261562 0.758066297 0.906258702 -1.475345850 0.455330700
32 1403636671363555584.000000 0.631193749 0.495444956 0.426702459 -0.417197495 0.033626191 -1.608460784 0.803748310 1.035323381 -1.543776989 0.460942447
32 1403636671513555456.000000 0.613063478 0.545945153 0.420103755 -0.386794399 0.192471087 -1.840208292 0.865866721 1.069780231 -1.530444503 0.377182037
32 1403636671663555584.000000 0.608582057 0.574594588 0.400556813 -0.372858052 0.352405876 -2.063963652 0.912701070 1.062109828 -1.435030222 0.268108696
32 1403636671813555456.000000 0.608398670 0.589325253 0.388137216 -0.363175257 0.510556757 -2.267310619 0.947030604 1.039243937 -1.274281144 0.193078905
32 1403636671963555584.000000 0.613698191 0.599019340 0.378211138 -0.348578183 0.664268374 -2.440399170 0.979670346 1.002526999 -1.027121305 0.274732769
32 1403636672113555456.000000 0.610536661 0.608807301 0.384471629 -0.329818425 0.810024083 -2.573198557 1.029189825 0.932068348 -0.742723107 0.389488131
32 1403636672213555456.000000 0.605682899 0.611144578 0.393928236 -0.323219709 0.897934914 -2.638233662 1.071230292 0.831640899 -0.549995661 0.429067522
32 1403636672363555584.000000 0.597665020 0.611409110 0.408981640 -0.318919148 1.012225628 -2.702579498 1.129540324 0.687802732 -0.310449839 0.333317518
33 1403636673063555584.000000 0.551842455 0.617268486 0.397271437 -0.395758683 0.660789430 -2.186331987 1.025414467 0.257650286 -0.092903875 -0.112250097
33 1403636673363555584.000000 0.542258061 0.653464558 0.363132789 -0.383503334 0.710394502 -2.187954426 1.025810003 0.062742628 0.118229769 0.092397988
33 1403636673513555456.000000 0.536906641 0.657145556 0.360520804 -0.387189496 0.712164164 -2.159324408 1.035338283 -0.038908787 0.260535568 0.026080068
33 1403636673663555584.000000 0.526929761 0.652657582 0.369096472 -0.400188541 0.699229538 -2.109905481 1.035309434 -0.137674049 0.382911295 -0.030352229
33 1403636673813555456.000000 0.516383965 0.644685241 0.379999690 -0.416327739 0.671405494 -2.049777031 1.030575275 -0.229640886 0.390060604 -0.025838781
33 1403636673963555584.000000 0.512964209 0.645206329 0.383039581 -0.416961891 0.630379319 -1.989501357 1.030626893 -0.322246432 0.417938143 0.020207301
33 1403636674113555456.000000 0.515314165 0.644740152 0.379905956 -0.417651734 0.574717164 -1.924786568 1.027609110 -0.419467181 0.438808054 -0.060042672
33 1403636674213555456.000000 0.515685396 0.642191269 0.379751629 -0.421245439 0.530575395 -1.880931616 1.018000603 -0.466003418 0.440765887 -0.135243699
33 1403636674363555584.000000 0.522476894 0.633884458 0.369774552 -0.434137258 0.456550419 -1.816754222 0.987939298 -0.517084002 0.421309352 -0.256805509
33 1403636674513555456.000000 0.521077282 0.632715032 0.353752590 -0.450565406 0.377721310 -1.753253102 0.942235589 -0.521809697 0.426275134 -0.345861703
34 1403636675213555456.000000 0.582570149 0.609043403 0.378185592 -0.382954146 0.813962460 -3.112333536 1.015224814 -0.160679728 0.817315638 -0.005420709
34 1403636675363555584.000000 0.571859152 0.613102237 0.393350761 -0.377303568 0.785792768 -2.978802443 1.021412730 -0.227853388 0.944030523 0.097401775
34 1403636675513555456.000000 0.553177067 0.612742725 0.406126124 -0.391922411 0.743771672 -2.830810547 1.032079101 -0.326169014 1.011361837 0.022037048
34 1403636675663555584.000000 0.533791659 0.618070714 0.412583009 -0.403522434 0.687750280 -2.679588318 1.027904034 -0.422452331 0.999065340 -0.082299076
34 1403636675813555456.000000 0.520444326 0.620322305 0.401494493 -0.427948832 0.615863204 -2.533736706 1.008749366 -0.528353095 0.946065187 -0.179805979
34 1403636675963555584.000000 0.517411176 0.623241760 0.366014695 -0.458136203 0.534706593 -2.397412300 0.972586632 -0.540828168 0.874438822 -0.286978543
34 1403636676113555456.000000 0.502017607 0.643268908 0.343193910 -0.465189679 0.458800524 -2.268764496 0.924817204 -0.470771044 0.850041151 -0.338924706
34 1403636676213555456.000000 0.480034444 0.663038308 0.342219392 -0.461338354 0.412133992 -2.184121370 0.889619708 -0.460575193 0.843146503 -0.370084554
34 1403636676363555584.000000 0.442193690 0.693318986 0.341114438 -0.455427872 0.339830130 -2.058690071 0.833353460 -0.520399392 0.831859827 -0.347186327
34 1403636676513555456.000000 0.413634506 0.714273290 0.325896545 -0.460989927 0.253517270 -1.939126253 0.788092911 -0.635782957 0.769269228 -0.259638816
35 1403636677213555456.000000 0.536339772 0.617856294 0.391627412 -0.420976560 0.217576057 -0.914955318 0.308093756 -0.218086794 0.782606125 -0.236392364
35 1403636677363555584.000000 0.524060342 0.618196402 0.399093871 -0.428856710 0.180125356 -0.800077975 0.275186390 -0.284748375 0.750545502 -0.174139097
35 1403636677513555456.000000 0.506446933 0.619293508 0.398902041 -0.448178908 0.133663878 -0.694407463 0.257836074 -0.333473355 0.650387228 -0.070184536
35 1403636677663555584.000000 0.493030229 0.627972944 0.382299787 -0.465207577 0.081676766 -0.605812430 0.253717810 -0.359840482 0.534850895 0.004425832
35 1403636677813555456.000000 0.482660058 0.644636177 0.351488200 -0.477430174 0.029026546 -0.534757793 0.260517716 -0.341639608 0.418033183 0.063295372
35 1403636677963555584.000000 0.471083042 0.665538473 0.312769652 -0.487149338 -0.017294083 -0.475772351 0.272645861 -0.274426162 0.388722241 0.100351974
35 1403636678113555456.000000 0.445749636 0.686151596 0.296790187 -0.492360519 -0.052022107 -0.415727347 0.284061849 -0.190999374 0.415368468 0.041484810
35 1403636678213555456.000000 0.427901717 0.697255634 0.297014652 -0.492460196 -0.068916544 -0.373241395 0.284660310 -0.154460892 0.428929448 -0.025366420
35 1403636678363555584.000000 0.406729678 0.709236263 0.289906344 -0.497502986 -0.091587037 -0.309779853 0.282879233 -0.153125241 0.412025928 0.015061371
35 1403636678513555456.000000 -0.387923137 -0.722067155 -0.274929119 0.502542202 -0.115355149 -0.247467756 0.291693151 -0.167641804 0.417854607 0.101275086
36 1403636679213555456.000000 0.535556823 0.608499773 0.411514324 -0.416608890 0.186064005 -0.826237559 0.215815663 -0.145061910 0.315080732 -0.086599149
36 1403636679463555584.000000 0.502412682 0.630698313 0.371979413 -0.459817928 0.144830674 -0.759022117 0.209947675 -0.163483918 0.217588067 0.068731695
36 1403636679613555456.000000 0.483888539 0.647775224 0.354076744 -0.469966888 0.122779131 -0.730296433 0.225788102 -0.124514781 0.160147369 0.146496311
36 1403636679713555456.000000 0.476554196 0.656640191 0.345210418 -0.471751600 0.111535311 -0.716514885 0.243046701 -0.094501249 0.113239840 0.202632278
